stationReference,lat,long,easting,northing,maxOnRecord,minOnRecord,typicalRangeHigh,typicalRangeLow
2205,51.724364,-2.200326,386259.0,202869.0,1.331,0.621,1.0,0.644
724839,53.999709,-2.849659,344401.0,456300.0,,,,
L3130,53.968264,-0.339599,509017.0,453743.0,1.374,0.258,1.1,0.41400000000000003
720763,53.926518,-3.00474,334120.0,448290.0,6.26,,,
L2462,53.977937,-1.118128,457935.0,453903.0,3.843,-0.188,1.009,-0.01
E21987,51.924207,-0.634231,494016.0,225958.0,2.085,0.003,1.47,0.022
L0607,53.385355,-1.462585,435842.0,387748.0,4.471,0.332,2.4,0.387
E22862,51.847313,0.423072,567000.0,219300.0,2.033,0.093,1.15,0.051000000000000004
2019,52.340881,-1.512833,433287.0,271535.0,2.699,0.048,1.9500000000000002,0.105
531186,51.427335,-2.189861,386896.0,169832.0,0.8300000000000001,0.02,0.30000000000000004,0.1
L3010,54.006951,-0.250223,514773.0,458188.0,4.004,1.57,2.7,1.653
E21647,52.144358,-0.316453,515300.0,250900.0,1.445,0.11800000000000001,0.549,0.17500000000000002
725139,53.932062,-2.905476,340646.0,448819.0,2.509,0.04,2.754,0.244
48140,50.390824,-4.753487,204374.0,58174.0,1.682,0.031,1.4,0.183
L1814,53.695235,-1.041398,463392.0,422516.0,6.67,-0.269,3.3,0.10400000000000001
53130,51.418046,-2.268627,381416.0,168816.0,2.4130000000000003,0.12,0.77,0.187
4840,52.864909070382446,-2.309123631406986,379286.0,329760.0,,,,
531187,51.535097,-1.885111,408065.0,181806.0,5.556,4.303,5.956,4.25
151816001,50.967981,-1.496522,435450.0,118850.0,,,,
3280TH,51.294985,-0.33608899999999997,516110.0,156410.0,3.735,0.632,2.61,1.006
52115,50.921842,-2.940546,333986.0,114020.0,2.632,0.0,1.2,0.124
L2922,54.567493,-0.898737,471300.0,519700.0,6.2780000000000005,4.329,5.1,4.429
730203,54.358126,-2.748154,351477.0,496104.0,1.92,0.07,1.2,0.132
E21163,52.330674,-0.12079799999999999,528150.0,271950.0,0.964,0.008,0.452,0.256
531185,51.295076,-2.230217,384044.0,155131.0,1.104,0.052000000000000005,1.0,0.06
L3121,53.940297,-0.358398,507856.0,450603.0,4.63,3.06,3.8,3.12
48158,50.311776,-4.800075,200732.0,49510.0,1.815,0.506,1.099,0.592
2898TH,51.437123,-0.512241,503508.0,171953.0,1.717,1.024,2.0,1.133
2027,51.740019,-2.24687,383050.0,204620.0,1.396,-0.004,0.9500000000000001,0.133
2899TH,51.44211,-0.535476,501882.0,172475.0,,,,
43215,50.740946,-1.806054,413781.0,93500.0,3.806,-0.321,2.5,-0.109
_L32014_NE,53.734766,-0.432351,503507.0,427628.0,,,,
L3109,53.940297,-0.358398,507856.0,450603.0,4.023,3.05,3.485,3.125
E22358,52.326416,0.5784159999999999,575806.0,272944.0,1.464,0.055,0.619,0.15
E22697,52.003937,0.890968,598531.0,237891.0,1.246,0.067,0.68,0.10200000000000001
F1903,53.939721,-1.862096,409150.0,449300.0,2.6310000000000002,0.096,1.87,0.189
E60901,52.011485,-0.9309000000000001,473473.0,235324.0,1.241,0.148,0.624,0.318
45170,50.667557,-3.538622,291361.0,86451.0,0.972,0.013000000000000001,0.5,0.039
693001,53.534147,-2.578191,361774.0,404323.0,1.525,0.083,1.07,0.111
L1705A,53.776902,-1.512119,432249.0,431286.0,23.458,22.295,22.984,22.364
531192,51.686426,-2.460679,368249.0,198731.0,2.295,0.105,1.5,0.15
0710TH,51.569689,-1.735909,418400.0,185680.0,4.3,0.908,2.815,0.935
4345TH,51.406058,-0.024366,537510.0,169300.0,1.537,0.321,0.9500000000000001,0.418
E21852,52.028438,0.8584029999999999,596189.0,240527.0,2.231,1.13,1.77,0.065
685520,53.396899,-3.151606,323522.0,389516.0,1.57,0.003,2.14,0.024
2094,52.274092,-1.88959,407630.0,264000.0,2.718,0.461,0.812,0.505
52248,51.034875,-2.834244,341600.0,126500.0,,,,
L1707A,53.793275,-1.5340319999999998,430793.0,433098.0,24.995,23.63,24.075,23.641
F2311,54.145714,-1.36005,441900.0,472400.0,2.48,0.06,0.256,0.094
3100TH,51.3919,-0.42138899999999996,509931.0,167056.0,4.398,-0.026000000000000002,3.6,3.0
E22563,52.080294,0.7244079999999999,586782.0,245940.0,0.9490000000000001,0.0,0.72,0.047
50149,50.737824,-3.9175969999999998,264783.0,94889.0,2.298,0.0,1.8,0.057
022013,55.049407,-1.7417129999999998,416600.0,572800.0,2.24,-0.15,1.1,0.0
E8005,50.896341,0.238973,557550.0,113150.0,,,,
46103,50.47913,-3.760983,275150.0,65850.0,,,,
680525,53.258272,-2.5165100000000002,365640.0,373600.0,3.58,0.224,1.5,0.505
3892TH,51.48248,-0.31232299999999996,517287.0,177298.0,1.9809999999999999,,,
47119,50.401002,-4.039339,255163.0,57669.0,1.452,0.22,1.16,0.311
023053,55.176863,-2.435206,372380.0,587040.0,3.338,-0.028,1.9500000000000002,0.073
52109,51.019081,-3.133644,320580.0,125024.0,2.592,0.02,0.9,0.088
E4886,53.262721,-0.6258349999999999,491757.0,374851.0,,,,
2531,52.231172,-2.743689,349304.0,259481.0,2.9,0.17,1.9,0.25
4730TH,51.876889,-0.28128000000000003,518410.0,221210.0,0.28200000000000003,-0.114,0.5,0.021
F1902,53.929346,-1.83091,411200.0,448150.0,3.487,0.028,1.8,0.09
531115,51.470324,-2.5661009999999997,360775.0,174748.0,8.494,0.005,8.7,7.482
4081,52.560205,-1.983428,401220.0,295820.0,3.5060000000000002,0.36,1.2469999999999999,0.318
45133,50.915853,-3.279962,310118.0,113713.0,2.173,0.159,0.7000000000000001,0.169
L2600,54.281876,-0.389916,504922.0,488557.0,,,,
0305SO,51.172064,-0.008019,539353.0,143311.0,,,,
2532,52.233327,-2.73412,349960.0,259714.0,2.3,0.32,1.7000000000000002,0.5
722421,54.310113,-2.582471,362200.0,490660.0,4.027,0.09,2.3,0.17
47118,50.509965,-4.098094,251330.0,69900.0,1.766,0.094,1.0,0.20700000000000002
52204,51.363932,-2.788918,345171.0,163059.0,1.472,0.02,1.0,0.08
53149,51.453682,-2.430325,370195.0,172833.0,2.259,0.0,0.9,0.009000000000000001
2057,51.948918,-2.227065,384490.0,227850.0,6.228,0.343,4.5,0.533
E14690,50.682683,-1.5177969999999998,434163.0,87114.0,1.392,0.01,1.022,0.05
L32011,53.793786,-0.35903799999999997,508191.0,434303.0,4.216,0.918,4.0,1.468
E1435,53.689056,-0.441274,503030.0,422530.0,0.97,0.0,1.2,0.269
L3001,54.079845,-0.187892,518650.0,466400.0,4.563,,,
L1307,53.671578,-1.697228,420100.0,419500.0,5.4030000000000005,-0.095,1.65,0.0
3101TH,51.399708,-0.4156,510315.0,167933.0,0.916,-0.168,0.30000000000000004,0.055
L1374,53.699596,-1.6303830000000001,424500.0,422638.0,3.014,0.03,2.0,0.265
E23177,52.723842,1.354138,626600.0,319300.0,,,,
E1162,51.171954,-0.007351,539400.0,143300.0,2.904,0.0,1.494,0.069
L3330,53.710851,-0.217971,517714.0,425301.0,2.206,0.051000000000000004,1.7000000000000002,0.232
2401TH,51.278294,-1.045224,466692.0,153672.0,1.447,0.975,1.35,0.9500000000000001
2846TH,51.741057,-0.47337,505504.0,205809.0,1.188,0.085,0.75,0.20500000000000002
E24812,52.578191,1.650242,647410.0,304080.0,2.356,-0.559,1.6,0.419
2892TH,51.477287,-0.5140600000000001,503291.0,176417.0,2.527,1.445,1.8,0.101
744010,54.524681,-3.409458,308874.0,515293.0,,,,
52162,51.025799,-3.066732,325284.0,125701.0,10.161,7.561,9.5,8.5
L3341,53.691313,-0.031155,530103.0,423453.0,3.375,-0.908,1.5,-0.445
L2309,54.381959,-1.929135,404700.0,498500.0,2.935,-0.335,1.7000000000000002,0.0
E1997,52.560077,-0.281816,516572.0,297192.0,3.083,-0.012,2.26,0.911
L1803,53.730048,-1.128583,457588.0,426315.0,3.477,-0.24,2.5,0.036000000000000004
024000,54.649316999999996,-1.6621169999999998,421900.0,528300.0,2.466,0.054,1.31,0.084
E60201,52.335121,0.531859,572600.0,273800.0,0.738,0.069,0.279,0.21
3053TH,51.188912,-0.6182989999999999,496656.0,144206.0,,,,
52161,51.02589,-3.066549,325297.0,125711.0,10.18,8.12,9.5,8.2
744132,54.485859,-3.538736,300413.0,511149.0,1.182,0.108,0.92,0.2
4790TH,51.803418,-0.141267,528256.0,213276.0,1.284,0.224,1.07,0.312
765013,54.865626,-2.944447,339480.0,552727.0,3.347,0.23,1.6,0.28
023042,54.887182,-1.7001469999999999,419333.0,554758.0,2.784,0.134,0.443,0.158
44120,50.701633,-2.725949,348829.0,89362.0,2.932,0.083,0.531,0.156
L1708,53.819613,-1.605025,426100.0,436000.0,3.277,1.363,2.2,1.439
E9260,50.942742,-0.268412,521750.0,117350.0,,,,
E3465,53.260143,-0.157528,522999.0,375267.0,,,,
744131,54.48205,-3.530118,300962.0,510713.0,0.848,0.255,0.7000000000000001,0.30000000000000004
692419,53.566913,-2.021999,398640.0,407813.0,1.491,0.06,1.51,0.089
4159TH,51.367034,-0.16281199999999998,527990.0,164710.0,0.5660000000000001,-0.126,0.425,0.047
E15040,50.763267,-1.296672,449700.0,96200.0,2.734,,,
E23730,52.425882,0.720787,585090.0,284360.0,1.215,0.05,0.5,0.127
E8293,50.951995,0.074349,545800.0,119000.0,2.902,-0.027,1.5,0.052000000000000005
E13951,51.15131,-1.459531,437898.0,139256.0,0.68,0.137,0.58,0.16
E3433,53.35303,-0.025581,531514.0,385834.0,,,,
L3340,53.646504,0.016625,533399.0,418557.0,2.419,-0.169,1.75,0.224
2703TH,51.463198,-0.5690769999999999,499501.0,174774.0,1.941,-0.404,0.34900000000000003,0.096
2431TH,51.330889,-0.775604,485400.0,159800.0,2.62,0.765,2.0,1.046
43162,50.994106,-1.748006,417781.0,121665.0,1.38,0.0,0.652,0.0
49173,50.690388,-4.632983,214121.0,91168.0,0.9400000000000001,-0.106,0.73,0.011
E19027,52.377001,-0.26942099999999997,517900.0,276850.0,4.038,0.095,2.2,0.188
692117,53.470933,-1.965681,402375.0,397135.0,,,,
52163,51.162253,-2.989562,330900.0,140800.0,7.094,,,
L3350,53.643751,0.069975,536934.0,418352.0,4.5600000000000005,0.015,1.7000000000000002,0.367
E9130,50.957409,-0.265959,521884.0,118985.0,2.904,0.053,1.35,0.162
50137,51.074943,-4.050919,256418.0,132626.0,2.95,0.0,0.5,0.064
3870TH,51.527366,-0.344873,514914.0,182238.0,1.752,0.10200000000000001,1.105,0.127
F0920,53.64031,-1.168065,455100.0,416300.0,2.202,0.124,1.05,0.161
690142,53.684084,-2.331538,378200.0,420900.0,1.737,0.0,2.1,0.014
E14120,50.913454,-1.491008,435879.0,112789.0,3.2,0.403,2.9,0.42
52124,51.129895,-3.001618,330008.0,137213.0,8.085,,,
4189TH,51.421965,-0.17341099999999998,527100.0,170800.0,2.873,-0.437,2.75,0.054
53138,51.431118,-2.553489,361618.0,170381.0,1.373,0.0,0.8,0.026000000000000002
023016,55.001861,-1.604447,425400.0,567550.0,1.79,0.011,1.1,0.047
2190TH,51.484688,-1.087539,463455.0,176588.0,1.09,0.046,0.78,0.079
E14540,50.910849,-1.510651,434500.0,112490.0,6.76,3.27,5.4,3.35
3401TH_TAOD,51.429574,-0.318329,517005.0,171405.0,,,,
4912TH,51.946826,-0.016987,536390.0,229450.0,1.584,0.053,1.92,0.061
023041,54.973809,-2.105629,393336.0,564362.0,0.997,-0.89,0.03,-0.02
F2206,54.269289,-1.708806,419062.0,486000.0,5.641,0.186,3.5,0.267
47120,50.387125,-4.061716,253530.0,56170.0,1.611,0.0,1.0,0.005
L24013,53.701941,-0.8664229999999999,474933.0,423432.0,6.043,,,
E14722,50.664649,-1.176646,458287.0,85321.0,1.57,0.014,1.57,0.04
E61301,52.268767,0.208506,550797.0,265699.0,,,,
1799TH,51.6506,-1.267131,450800.0,194900.0,1.9769999999999999,-0.452,0.298,0.038
E22869,51.736622,0.479442,571301.0,207122.0,1.427,0.048,0.75,0.061
44207,50.681026,-2.189136,386733.0,86836.0,1.9260000000000002,0.48,1.424,0.5650000000000001
692500,53.341282,-2.127615,391600.0,382718.0,2.195,0.032,1.15,0.045
2516,52.462884,-2.061427,395923.0,284996.0,2.718,0.451,0.786,0.454
730100,54.377665,-2.817419,347001.0,498328.0,1.459,0.258,1.0,0.258
L3111,53.92958,-0.334677,509441.0,449447.0,3.77,1.55,2.461,1.5939999999999999
693032,53.440813,-2.475817,368490.0,393889.0,3.5789999999999997,0.245,1.9,0.378
735328,54.390814,-2.9314739999999997,339612.0,499883.0,2.234,0.108,1.5,0.223
46162,50.392662,-3.711616,278431.0,56154.0,1.745,0.212,1.0,0.247
E22129,52.699909,1.42677,631630.0,316870.0,0.866,0.057,0.75,0.0
TORQ,50.458178,-3.5250690000000002,291840.0,63150.0,3.257,,,
766010,54.925012,-3.11898,328384.0,559500.0,,,,
720300,53.881142,-2.779009,348887.0,443055.0,5.1,0.537,4.0,0.537
0350TH,51.500306,0.18135199999999999,551505.0,180186.0,,,,
2666,51.85211,-2.233328,384025.0,217084.0,1.04,0.192,0.457,0.232
0680TH,51.709394,-1.783971,415023.0,201207.0,1.426,0.312,1.08,0.41500000000000004
4383TH,51.411956,0.051097,542740.0,170100.0,1.592,0.663,2.21,0.833
48189,50.126751,-5.525305,148133.0,31139.0,1.2770000000000001,0.17200000000000001,0.85,0.187
F0220,53.268853,-1.437687,437600.0,374800.0,2.414,0.039,1.3599999999999999,0.06
4610,52.944125,-1.2723900000000001,448991.0,338775.0,1.303,0.302,0.9,0.305
E1560,51.095381,0.052195,543800.0,134900.0,2.262,0.0,1.82,0.04
53137,51.427707,-2.63391,356024.0,170047.0,1.404,0.0,0.456,0.012
F2702,54.185605,-0.725015,483300.0,477400.0,5.124,0.652,6.1,1.005
L06601,53.442704,-1.459031,436030.0,394130.0,2.289,-0.274,0.74,0.006
4198,52.899642,-0.758767,483590.0,334300.0,2.168,0.46,1.7000000000000002,0.51
5496TH,51.519084,0.132433,548049.0,182174.0,,,,
FWLL01_FW,50.705291,-2.651786,354070.0,89720.0,,,,
1465TH,51.840425,-1.3000500000000001,448320.0,215990.0,3.346,0.578,2.12,0.654
44206,50.739761,-2.25333,382220.0,93381.0,0.775,0.08,0.613,0.17300000000000001
690200,53.59901,-2.095119,393802.0,411388.0,1.166,0.093,0.724,0.108
2830TH,51.670654,-0.380235,512108.0,198118.0,1.69,0.014,0.8190000000000001,0.12
F1525,53.902947,-1.969516,402100.0,445200.0,1.763,0.083,1.0,0.124
52106,51.210605,-3.131326,321070.0,146320.0,,,,
F3412,53.825745,-0.816701,477986.0,437259.0,2.3890000000000002,0.044,0.8280000000000001,0.095
530810,51.416828,-1.9608729999999999,402817.0,168647.0,,,,
2001TH,51.617191,-1.116011,461300.0,191300.0,1.558,-0.581,0.31,0.038
E8350,51.006255,-0.079888,534810.0,124740.0,2.002,0.0,1.44,0.032
43125,50.928405,-1.7772739999999998,415749.0,114352.0,1.359,0.219,1.079,0.391
2432TH,51.306404,-0.772253,485679.0,157081.0,2.5700000000000003,0.483,2.0,0.795
45221,50.795699,-3.111486,321760.0,100160.0,2.274,0.06,1.1,0.189
768005,54.667281,-2.757052,351269.0,530510.0,0.54,-0.042,1.08,0.05
F3402,53.799018,-0.719127,484462.0,434397.0,1.11,-0.014,0.32,0.093
FWPCD01_FW,50.572382,-2.462698,367330.0,74840.0,,,,
45209,50.717781,-3.219793,313984.0,91616.0,2.5,0.0,1.0,0.14100000000000001
754016,54.732405,-3.405386,309600.0,538400.0,2.51,0.2,1.5,0.24
4007,52.865431,-1.3353679999999999,444840.0,329980.0,3.455,0.317,1.7000000000000002,0.41300000000000003
L1202,53.701444,-1.793955,413700.0,422800.0,2.068,-0.183,0.8,0.0
692114,53.49382366529896,-1.827293424966987,411555.0,399695.0,,,,
F2830,53.890459,-0.844074,476067.0,444429.0,1.191,0.036000000000000004,0.45,0.085
E4838,53.261383,0.17789000000000002,545366.0,376034.0,,,,
E24819,52.318638,1.425054,633527.0,274473.0,2.688,0.758,2.7,0.0
1679TH,51.684602,-1.282696,449686.0,198671.0,1.33,-0.26,1.43,0.05
L0313,53.390594,-1.361999,442527.0,388386.0,30.761,25.292,28.2,25.668
3829TH,51.591209,-0.24451599999999998,521705.0,189500.0,2.426,0.073,1.25,0.099
750832,54.603631,-3.142486,326295.0,523764.0,5.348,0.92,2.7,0.9480000000000001
E14550,50.832058,-1.461819,437997.0,103752.0,2.93,0.03,2.6,0.05
F2835,53.917568,-0.897652,472499.0,447389.0,1.957,0.024,0.496,0.10200000000000001
E4805,53.005402,-0.23433099999999998,518575.0,346802.0,,,,
531160,51.419019,-2.487954,366165.0,169003.0,7.956,0.806,5.8629999999999995,4.955
023004,54.976681,-2.226498,385600.0,564700.0,4.691,0.187,2.7,0.23800000000000002
E4826,52.568529,-0.12318799999999999,527300.0,298400.0,2.8,0.0,1.35,0.049
751612,54.58069,-3.3179980000000002,314910.0,521410.0,3.5380000000000003,0.128,0.973,0.312
1491TH,51.756247,-1.238765,452640.0,206670.0,2.7800000000000002,1.231,2.4,1.631
52236,51.092665,-2.955761,333163.0,133030.0,,,,
F2480,54.03611,-1.222956,450989.0,460295.0,6.266,0.111,3.317,0.147
E4840,53.258,0.325551,555226.0,375968.0,,,,
L1352,53.680366,-1.509072,432524.0,420547.0,2.048,0.202,0.75,0.35000000000000003
4032,53.206134,-1.165417,455840.0,368000.0,1.42,0.11,0.8,0.15
L3313,53.735693,-0.19666499999999998,519050.0,428100.0,2.64,,,
52155,51.053596,-2.891722,337595.0,128629.0,5.424,3.6,5.17,4.06
712370,53.755632,-2.367683,375854.0,428872.0,1.407,0.23,1.1,0.23
4188,52.995269,-1.986021,401035.0,344217.0,,,,
F2330,54.305844,-1.5303390000000001,430658.0,490130.0,4.753,0.185,3.7,0.228
E4858,53.208965,-0.412526,506117.0,369166.0,,,,
2629,51.72971,-2.534804,363160.0,203580.0,1.343,0.101,0.7000000000000001,0.131
E22377,52.06301,-0.7104659999999999,488500.0,241300.0,2.231,0.06,1.2810000000000001,0.11900000000000001
764020,54.889748,-2.913769,341484.0,555385.0,2.775,0.188,2.0,0.253
L2205,54.226008,-1.654843,422600.0,481200.0,3.567,0.091,2.1,0.14200000000000002
2641,52.582389,-2.192192,387074.0,298305.0,1.334,0.188,0.406,0.197
E9155,50.93782968029748,-0.30133040575408504,519450.0,116750.0,,,,
E3826,51.296461,1.1295250000000001,618274.0,159911.0,3.14,0.98,2.75,1.341
E45802,53.224322,-0.369386,508959.0,370939.0,,,,
710305,53.848003,-2.424337,372180.0,439170.0,3.702,0.15,2.5,0.331
46124,50.695696,-3.739489,277240.0,89894.0,3.185,0.01,1.8,0.19
L3907,54.562523,-1.309081,444775.0,518809.0,4.219,2.156,3.2,2.606
52118,51.054966,-2.936065,334489.0,128820.0,5.099,1.33,4.297,1.713
2888TH,51.547893,-0.46447000000000005,506570.0,184340.0,3.782,0.403,1.7000000000000002,0.6910000000000001
E7421,50.788104,0.060701,545350.0,100750.0,,,,
2438SO,51.000834,-0.9443849999999999,474168.0,122913.0,60.3,59.075,60.3,59.095
E1001,53.689194,-0.39053499999999997,506380.0,422620.0,,,,
742006,54.36799,-3.339036,313100.0,497770.0,2.363,0.30000000000000004,1.88,0.37
L2105,54.008443,-1.47066,434789.0,457067.0,2.325,0.381,1.2,0.42
3806TH,51.614894,-0.189437,525455.0,192227.0,2.061,0.163,1.5,0.22
E2896,52.833221,-0.460655,503800.0,327300.0,1.9540000000000002,0.0,1.01,0.025
3822TH,51.617793,-0.26653000000000004,520110.0,192420.0,1.623,0.768,2.2,0.8170000000000001
2758TH,51.494523,-0.5933919999999999,497745.0,178225.0,,,,
3422SO,51.22819,-1.338347,446297.0,147875.0,0.41100000000000003,0.001,0.35000000000000003,0.02
E4849,53.298307,-0.64444,490441.0,378786.0,,,,
690120,53.693137,-2.257828,383072.0,421887.0,1.863,0.10300000000000001,1.02,0.125
E6520,50.923434,0.7205400000000001,591300.0,117300.0,3.732,-0.083,3.5,0.188
0290TH,51.665333,-1.8917950000000001,407580.0,196290.0,0.709,-0.093,0.6000000000000001,0.015
021038,55.674792,-2.160923,389977.0,642380.0,4.284,0.14100000000000001,1.026,0.23700000000000002
4181,52.991475,-2.013285,399205.0,343795.0,,,,
3423SO,51.229107,-1.338319,446298.0,147977.0,0.425,0.001,0.4,0.02
E1436,52.967102,-0.026237999999999997,532654.0,342906.0,,,,
52212,51.191655,-2.719186,349838.0,143850.0,1.171,0.06,0.468,0.085
49124,50.691075,-4.6942070000000005,209800.0,91400.0,2.019,0.307,1.8399999999999999,0.46900000000000003
4319TH,51.400276,0.019377,540570.0,168740.0,0.92,0.029,1.85,0.052000000000000005
3210TH,51.144764,-0.19953,526040.0,139930.0,2.54,0.108,2.1,0.179
2010,52.153735,-1.6972450000000001,420810.0,250650.0,2.859,-0.316,0.673,0.12
2872TH,51.459441,-0.54078,501475.0,174395.0,,,,
2440SO,51.008633,-0.9457329999999999,474061.0,123779.0,66.22,64.6,66.1,64.62
E6204,53.4179,0.189072,545578.0,393466.0,,,,
2258,51.824551,-2.297854,379568.0,214035.0,2.286,0.098,0.542,0.162
2275TH,51.325621,-1.249358,452400.0,158770.0,0.357,0.059000000000000004,0.43,0.08
E72239,50.103007,-5.542779,146759.0,28559.0,4.784,,,
2270,51.819013,-2.28698,380315.0,213416.0,0.934,0.0,1.0,0.0
2598SO,51.078486,-1.480122,436515.0,131147.0,33.475,33.08,33.6,33.2
E4972,53.469299,-0.021785,531408.0,398774.0,,,,
712223,53.800228,-2.3148429999999998,379360.0,433817.0,3.445,0.256,2.565,0.277
E72139,50.368401,-4.185217,244690.0,54339.0,3.577,,,
E2662,52.334238,-0.6835129999999999,489800.0,271500.0,1.6059999999999999,0.08,1.17,0.129
E72224,50.103,-5.543,146743.0,28559.0,,,,
46155,50.428979,-3.681414,280669.0,60143.0,3.2560000000000002,,,
49182,50.474131,-4.757115,204460.0,67445.0,2.646,0.849,2.4,0.75
E1746,53.275665,-0.402812,506600.0,376600.0,3.452,0.05,2.41,0.105
E72124,50.36839,-4.18525,244688.0,54338.0,,,,
F1806,53.723209,-1.198257,453000.0,425500.0,4.13,0.13,3.6,0.32
3240TH,51.201071,-0.19447299999999998,526240.0,146200.0,3.501,0.043000000000000003,2.14,0.123
694039,53.425318,-2.62207,358760.0,392240.0,3.202,0.14300000000000002,2.5,0.209
49178,50.339399,-4.521218,220688.0,51871.0,,,,
E11715,50.850105,-1.230435,454271.0,105903.0,2.35,0.01,2.0,0.05
E4964,53.600439,-0.12883,523920.0,413170.0,,,,
E140,51.271553,0.518493,575777.0,155502.0,3.577,3.688,0.75,0.234
E9520,50.853787,-0.552785,501966.0,107028.0,3.65,-0.73,2.5,-0.28300000000000003
43213,50.789681,-1.971312,402118.0,98902.0,1.998,0.08,1.26,0.455
765090,54.891143,-2.9382,339919.0,555561.0,5.041,0.307,3.0,0.34800000000000003
4335TH,51.391876,-0.03662,536700.0,167700.0,1.6720000000000002,-0.089,1.27,0.02
4189,52.986363,-0.977571,468735.0,343715.0,,,,
E11703,50.898068,-1.18744,457239.0,111269.0,20.0,18.61,19.3,18.62
E1810,53.676065,-0.524188,497585.0,420968.0,,,,
L0233,53.232965,-1.430996,438078.0,370811.0,2.801,-0.025,1.25,0.002
2427TH,51.29741,-0.739058,488010.0,156120.0,1.939,0.268,1.6,0.363
4121,52.953586,-1.989532,400800.0,339580.0,1.9340000000000002,0.034,0.4,0.039
3270TH,51.238425,-0.311198,517990.0,150160.0,2.735,0.026000000000000002,1.6,0.091
43118,50.748085,-1.7800150000000001,415616.0,94299.0,0.8230000000000001,0.031,0.643,0.329
711007,53.986442,-2.42948,371935.0,454575.0,,,,
E3580,51.435046,0.798368,594603.0,174387.0,,,,
E4940,53.579861,-0.095147,526210.0,410940.0,,,,
50146,50.90173,-4.392867,231840.0,114090.0,1.967,0.08,1.0,0.129
022999,55.12861,-1.494986,432300.0,581700.0,3.876,,,
2092,52.062264,-1.622014,426010.0,240500.0,5.223,0.045,0.969,0.11900000000000001
F0600,53.430253,-1.358801,442700.0,392800.0,3.322,0.169,1.7000000000000002,0.233
4026,52.627897,-1.613026,426290.0,303420.0,2.567,0.002,0.7030000000000001,0.122
E3060,51.362807,1.092583,615388.0,167178.0,5.176,2.9939999999999998,3.5,3.087
E1105,53.689771,-0.268234,514454.0,422874.0,,,,
E24313,52.891548,0.874601,593479.0,336548.0,0.972,0.17300000000000001,0.53,0.066
5080TH,51.814817,0.020302,539360.0,214840.0,1.6099999999999999,0.059000000000000004,0.8,0.095
3104TH,51.393384,-0.33122799999999997,516200.0,167360.0,6.7,0.406,5.7,4.46
E12450,51.061255,-1.307865,448600.0,129330.0,1.275,-0.302,0.78,0.389
764050,54.853151,-2.881322,343514.0,551286.0,2.85,0.31,1.5,0.356
3045TH,51.186345,-0.709252,490305.0,143805.0,,,,
E3070,51.351358,1.060038,613176.0,165810.0,9.891,8.038,8.5,8.162
E27462,53.569915,-0.11651099999999999,524825.0,409796.0,,,,
F1503,53.907443,-1.984735,401100.0,445700.0,4.222,0.12,1.6,0.194
43212,50.763832,-1.84203,411237.0,96039.0,1.911,0.219,1.2,0.353
